RPF_TOOL_GROUP,RPF_SUB_TOOL_GROUP,RPF_SUB_SUB_TOOL_GROUP,Assettype,TDA2RASSET_SerialNum,SLB_GEOUNIT,SLB_COUNTRY,SLB_DISTRICT,LOCATION,REPAIR_STATUS
,,,AH-222-TOOL,615641,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-232-TOOL,1078236,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-233-TOOL,BF1992568,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-234-TOOL,615958,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-234-TOOL,617744,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-237-TOOL,1064581,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-237-TOOL,194927,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-237-TOOL,634923,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-241-TOOL,BF1393446,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-243-TOOL,BF1959103,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-243-TOOL,BF2119984,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-243-TOOL,BF2127991,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-244-TOOL,1089656,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-244-TOOL,366369,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-244-TOOL,BF1587973,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-250-TOOL,194778,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-250-TOOL,614834,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-255-TOOL,634442,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-255-TOOL,BF2163490,APG,PG,PGPOM,PGPOM-WLES,O
,,,AH-256-TOOL,1195567,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-257-TOOL,1195568,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-270-TOOL,1058535,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-270-TOOL,1138770,APG,AU,AURMA,AURMA-WLES,O
,,,AH-270-TOOL,1195407,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-270-TOOL,1204228,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-270-TOOL,1211198,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-270-TOOL,1239344,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-270-TOOL,1271547,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-270-TOOL,1271562,APG,AU,AURMA,AURMA-WLES,O
,,,AH-270-TOOL,1271829,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-270-TOOL,1282158,APG,AU,AURMA,AURMA-WLES,O
,,,AH-270-TOOL,1282159,APG,AU,AURMA,AURMA-WLES,O
,,,AH-270-TOOL,1282184,APG,AU,AUMOO,AUMOO-WLES,O
,,,AH-270-TOOL,628721,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-270-TOOL,940735,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-277-TOOL,1052048,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-277-TOOL,BF1738301,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-277-TOOL,BF1916554,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-277-TOOL,BF1933994,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-277-TOOL,BF2154637,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-278-TOOL,1079198,APG,AU,AURMA,AURMA-WLES,O
,,,AH-278-TOOL,1174355,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-278-TOOL,551885,APG,AU,AUMOO,AUMOO-WLES,O
,,,AH-278-TOOL,616721,APG,AU,AURMA,AURMA-WLES,O
,,,AH-278-TOOL,616723,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-278-TOOL,BF2110534,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-278-TOOL,BF2192393,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-283-TOOL,1031307,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-283-TOOL,1088636,APG,PG,PGPOM,PGPOM-WLES,O
,,,AH-283-TOOL,1089660,APG,AU,AUPER,AUPER-WLES,O
,,,AH-283-TOOL,1222050,APG,AU,AUMOO,AUMOO-WLES,O
,,,AH-283-TOOL,1224301,APG,AU,AUMOO,AUMOO-WLES,O
,,,AH-283-TOOL,194095,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-283-TOOL,194099,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-283-TOOL,256425,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-283-TOOL,516126,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-283-TOOL,614006,APG,AU,AURMA,AURMA-WLES,O
,,,AH-283-TOOL,614008,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-283-TOOL,630948,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-283-TOOL,635339,APG,PG,PGPOM,PGPOM-WLES,O
,,,AH-283-TOOL,790425,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-283-TOOL,998583,APG,AU,AURMA,AURMA-WLES,O
,,,AH-285-TOOL,1262051,APG,AU,AURMA,AURMA-WLES,O
,,,AH-287-TOOL,1208912,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-287-TOOL,1210907,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-297-TOOL,616524,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-297-TOOL,BF1567252,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-297-TOOL,BF1605166,APG,AU,AUPER,AUPER-WLES,O
,,,AH-297-TOOL,BF1653797,APG,AU,AURMA,AURMA-WLES,O
,,,AH-297-TOOL,BF1875409,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-297-TOOL,BF2345717,APG,AU,AURMA,AURMA-WLES,O
,,,AH-297-TOOL,BF2765038,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-297-TOOL,BF2851609,APG,AU,AURMA,AURMA-WLES,O
,,,AH-306-TOOL,617484,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-306-TOOL,617485,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-306-TOOL,634303,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-306-TOOL,634304,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-307-TOOL,1150444,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-318-TOOL,1184736,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-318-TOOL,1273879,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-318-TOOL,1273880,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-320-TOOL,1208913,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-323-TOOL,1041143,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-323-TOOL,1222649,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-323-TOOL,1295013,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-323-TOOL,997948,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-323-TOOL,BF1950806,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-323-TOOL,BF1950843,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-323-TOOL,BF2071876,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-323-TOOL,BF2185449,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-326-TOOL,1045839,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-326-TOOL,BF1987746,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-326-TOOL,BF2333418,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-328-TOOL,1271787,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-328-TOOL,635019,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-328-TOOL,635021,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-329-TOOL,1036913,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-329-TOOL,1051265,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-329-TOOL,1187377,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-329-TOOL,1266519,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-329-TOOL,1294980,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-329-TOOL,652256,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-329-TOOL,988116,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-330-TOOL,1249913,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-330-TOOL,BF1897147,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-330-TOOL,BF2071881,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-330-TOOL,BF2092724,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-330-TOOL,BF2279327,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-330-TOOL,BF2335486,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-330-TOOL-MOD,1256970,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-335-TOOL,BF2157689,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-348-TOOL,2011072,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-351-TOOL,1228988,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-351-TOOL,1285022,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-357-TOOL,1282852,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-357-TOOL,1282853,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-357-TOOL,BF2863435,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-358-TOOL,1289663,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-361-TOOL,1262147,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-361-TOOL,1293060,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-361-TOOL,BF2739117,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-362-TOOL,BF2763641,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-362-TOOL,BF2833544,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-369-TOOL,1000569,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-369-TOOL,1000571,APG,AU,AURMA,AURMA-WLES,O
,,,AH-369-TOOL,1004552,APG,AU,AUMOO,AUMOO-WLES,O
,,,AH-369-TOOL,1015765,APG,AU,AURMA,AURMA-WLES,O
,,,AH-369-TOOL,1088354,APG,AU,AUMOO,AUMOO-WLES,O
,,,AH-369-TOOL,1122490,APG,AU,AURMA,AURMA-WLES,O
,,,AH-369-TOOL,1127665,APG,AU,AUMOO,AUMOO-WLES,O
,,,AH-369-TOOL,1138203,APG,AU,AURMA,AURMA-WLES,O
,,,AH-369-TOOL,1208370,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-369-TOOL,1272454,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-369-TOOL,1282163,APG,AU,AUMOO,AUMOO-WLES,O
,,,AH-369-TOOL,1282169,APG,AU,AURMA,AURMA-WLES,O
,,,AH-369-TOOL,1282173,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-369-TOOL,260403,APG,AU,AURMA,AURMA-WLES,O
,,,AH-369-TOOL,318616,APG,AU,AUMOO,AUMOO-WLES,O
,,,AH-369-TOOL,348165,APG,AU,AURMA,AURMA-WLES,O
,,,AH-369-TOOL,435672,APG,AU,AURMA,AURMA-WLES,O
,,,AH-369-TOOL,619782,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-369-TOOL,663493,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-369-TOOL,990997,APG,AU,AURMA,AURMA-WLES,O
,,,AH-369-TOOL,BF1563877,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-369-TOOL,BF1863614,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-369-TOOL,BF1863615,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-388C-TOOL,BF2090244,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-388C-TOOL,BF2142762,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-388-TOOL,BF1886346,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-38-TOOL,1083144,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-38-TOOL,1083146,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-38-TOOL,1169815,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-38-TOOL,1169816,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-397-TOOL,2007780,APG,AU,AUMOO,AUMOO-WLES,O
,,,AH-408-TOOLSET,1162901,APG,AU,AURMA,AURMA-WLES,O
,,,AH-409-TOOLSET,1162902,APG,AU,AURMA,AURMA-WLES,O
,,,AH-420-TOOL,1075953,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-420-TOOL,BF2373683,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-423-TOOL,1222381,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-423-TOOL,1257337,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-425-TOOL,BF2812134,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-426-TOOL,2003742,APG,AU,AUJAD,AUJAD-WLES,R
,,,AH-426-TOOL,2003743,APG,AU,AUJAD,AUJAD-WLES,R
,,,AH-46-TOOL,1088186,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-46-TOOL,1293835,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-46-TOOL,653674,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-46-TOOL,653675,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-46-TOOL,BF1393785,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-51-TOOL,BF2458108,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-59-TOOL,1094245,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-59-TOOL,1171713,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-59-TOOL,1175797,APG,PG,PGMDU,PGMDU-WLES,O
,,,AH-59-TOOL,194919,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-59-TOOL,194923,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-59-TOOL,356816,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-59-TOOL,620726,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-59-TOOL,620727,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-59-TOOL,633810,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-59-TOOL,BF1640869,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-59-TOOL,BF2143553,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-59-TOOL,BF2143554,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,1023686,APG,AU,AUPER,AUPER-WLES,O
,,,AH-63-TOOL,1037750,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,1089661,APG,AU,AUPER,AUPER-WLES,O
,,,AH-63-TOOL,1089662,APG,NZ,NZNPL,NZNPL-WLPS,O
,,,AH-63-TOOL,1089663,APG,AU,AUPER,AUPER-WLES,O
,,,AH-63-TOOL,1090322,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,1090535,APG,AU,AUPER,AUPER-WLES,O
,,,AH-63-TOOL,1094247,APG,NZ,NZNPL,NZNPL-WLPS,O
,,,AH-63-TOOL,1127637,APG,AU,AURMA,AURMA-WLES,O
,,,AH-63-TOOL,1171712,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-63-TOOL,1183854,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,194033,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,194040,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-63-TOOL,194045,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,194049,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,194052,APG,AU,AUPER,AUPER-WLES,O
,,,AH-63-TOOL,381830,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-63-TOOL,503678,APG,AU,AUPER,AUPER-WLES,O
,,,AH-63-TOOL,612427,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-63-TOOL,613208,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,616735,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,629205,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,653203,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-63-TOOL,887349,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,BF1310123,APG,AU,AUPER,AUPER-WLES,O
,,,AH-63-TOOL,BF1393829,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,BF1393842,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-63-TOOL,BF2686490,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,1052631,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,1089665,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,1089666,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,1130602,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,1157465,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,194057,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,194058,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-64-TOOL,194059,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,194062,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,194064,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,194066,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,612452,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,612457,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,612477,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,612478,APG,AU,AUPER,AUPER-WLES,O
,,,AH-64-TOOL,661472,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-64-TOOL,BF1837146,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-66-TOOL,194068,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-79-TOOL,1169914,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-79-TOOL,1265692,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-79-TOOL,1293458,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-79-TOOL,194803,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-79-TOOL,652506,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-80-TOOL,614118,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-80-TOOL,614119,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AH-83-TOOL,1052315,APG,PG,PGMDU,PGMDU-WLES,O
,,,AH-91-TOOL,BF1394006,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-95-TOOL,634557,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-96-TOOL,614945,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-96-TOOL,614949,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-97-TOOL,1090333,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-97-TOOL,1090639,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-97-TOOL,1090640,APG,AU,AURMA,AURMA-WLES,O
,,,AH-97-TOOL,1127640,APG,AU,AURMA,AURMA-WLES,O
,,,AH-97-TOOL,1127641,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-97-TOOL,314290,APG,AU,AUJAD,AUJAD-WLES,O
,,,AH-97-TOOL,634691,APG,AU,AUJAD,AUJAD-WLES,O
,,,AIT-CA,1087880,APG,AU,AURMA,AURMA-WLES,O
,,,AIT-CA,97668,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AIT-DA,1035085,APG,AU,AUJAD,AUJAD-WLES,O
,,,AIT-HA-TOOL,1123404,APG,AU,AURMA,AURMA-WLES,O
,,,AIT-HA-TOOL,BF1394223,APG,AU,AUPER,AUPER-WLES,O
,,,AIT-HD-TOOL,1128689,APG,AU,AURMA,AURMA-WLES,O
,,,AIT-MB-TOOL,1123397,APG,AU,AURMA,AURMA-WLES,O
,,,AIT-MB-TOOL,1123400,APG,AU,AURMA,AURMA-WLES,O
,,,AIT-MB-TOOL,1142006,APG,NZ,NZNPL,NZNPL-WLES,O
,,,AIT-MHB-TOOL,1138489,APG,NZ,NZNPL,NZNPL-WLES,O
,,,APS-CA-TOOL,1053317,APG,AU,AURMA,AURMA-WLES,O
,,,APS-CA-TOOL,1171797,APG,AU,AUJAD,AUJAD-WLES,O
,,,APS-CA-TOOL,944556,APG,AU,AUJAD,AUJAD-WLES,O
,,,AS-ERS-TOOL,1152010,APG,AU,AURMA,AURMA-WLES,O
,,,AS-ERS-TOOL,1154972,APG,AU,AUMOO,AUMOO-WLES,O
,,,AS-ERS-TOOL,1200582,APG,AU,AURMA,AURMA-WLES,O
,,,ASLT-A-Tool,1133848,APG,AU,AUJAD,AUJAD-WLES,O
,,,ASLT-A-Tool,2001425,APG,AU,AURMA,AURMA-WLES,R
,,,ASLT-A-Tool,2011773,APG,AU,AUJAD,AUJAD-WLES,O
,,,ASLT-B-Tool,1184916,APG,AU,AUJAD,AUJAD-WLES,O
,,,ASLT-B-Tool,1287034,APG,AU,AUJAD,AUJAD-WLES,O
,,,ATC-STD,TSI002-25,APG,AU,AUJAD,AUJAD-MES,O
,,,ATPSC-A-Tool,1173648,APG,AU,AUJAD,AUJAD-WLES,O
,,,ATPSC-A-Tool,930358,APG,AU,AUPER,AUPER-WLES,O
,,,ATPSC-A-Tool,930359,APG,AU,AUPER,AUPER-WLES,O
,,,ATPSC-A-Tool,934247,APG,AU,AUJAD,AUJAD-WLES,O
,,,ATPSC-A-Tool,BF2200335,APG,AU,AUJAD,AUJAD-WLES,O
,,,ATPSC-A-Tool,BF2863185,APG,AU,AUJAD,AUJAD-WLES,O
,,,ATPSC-Tool,1092381,APG,AU,AUJAD,AUJAD-WLES,O
,,,ATPSC-Tool,BF2575497,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1066578,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1218529,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1218530,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1218810,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1219409,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1219410,APG,AU,AURMA,AURMA-WLES,O
,,,BASKETS,1222161,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1222546,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1222576,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1223144,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1224802,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1224915,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1226984,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1236181,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1236255,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1236256,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1236273,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1248210,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1255916,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1258618,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1258619,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1259746,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1260406,APG,AU,AURMA,AURMA-WLES,O
,,,BASKETS,1262139,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1262235,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1262238,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1263016,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1265340,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1270546,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1272654,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1293492,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1294975,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1294976,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1294977,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1294978,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,1295012,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,2005521,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,2006889,APG,AU,AUJAD,AUJAD-WLES,O
,,,BASKETS,2011074,APG,AU,AURMA,AURMA-WLES,O
,,,BASKETS,2012726,APG,AU,AUJAD,AUJAD-WLES,O
,,,BBC-VIRT,,APG,AU,AUJAD,AUJAD-WBPE,O
,,,BC-732D-TOOL,BF2071158,APG,AU,AUJAD,AUJAD-WLES,O
,,,BC-732D-TOOL,BF2120299,APG,AU,AUJAD,AUJAD-WLES,O
,,,BC-732D-TOOL,BF2122694,APG,AU,AUJAD,AUJAD-WLES,O
,,,BC-732D-TOOL,BF2768605,APG,AU,AUPER,AUPER-WLES,O
,,,BC-B219GD-TOOL,BF2122688,APG,AU,AUJAD,AUJAD-WLES,O
,,,BH-3-Tool,931895,APG,NZ,NZNPL,NZNPL-WLES,O
,,,BH-3-Tool,947604,APG,AU,AUJAD,AUJAD-WLES,O
,,,BHPU-AA,6BA00710-5-1,APG,AU,AUKEW,AUKEW-SWC,O
,,,BHPU-AA,6SU00840-1,APG,AU,AUKEW,AUKEW-SWC,O
,,,BMC-AA-TOOL,1128694,APG,AU,AUJAD,AUJAD-WLES,O
,,,BMC-AA-TOOL,1128697,APG,AU,AUJAD,AUJAD-WLES,O
,,,BMC-AA-TOOL,2007635,APG,AU,AUJAD,AUJAD-WLES,O
,,,BMC-AA-TOOL,2008435,APG,AU,AUJAD,AUJAD-WLES,O
,,,BMC-AA-TOOL,2008676,APG,AU,AUPER,AUPER-WLES,O
,,,BMC-AA-TOOL,2010414,APG,AU,AUJAD,AUJAD-WLES,O
,,,BOX,488.,APG,AU,AUJAD,AUJAD-TSW,O
,,,BOX-TOOLSET,1230038,APG,NZ,NZNPL,NZNPL-WLES,O
,,,BOX-TOOLSET,1230039,APG,AU,AUPER,AUPER-WLES,O
,,,BOX-TOOLSET,1230040,APG,AU,AUPER,AUPER-WLES,O
,,,BOX-TOOLSET,1230041,APG,AU,AUPER,AUPER-WLES,O
,,,BOX-TOOLSET,1230042,APG,AU,AUPER,AUPER-WLES,O
,,,BOX-TOOLSET,1230043,APG,AU,AUPER,AUPER-WLES,O
,,,BOX-TOOLSET,1230044,APG,AU,AUPER,AUPER-WLES,O
,,,BOX-TOOLSET,1230491,APG,AU,AUPER,AUPER-WLES,O
,,,BOX-TOOLSET,1230759,APG,AU,AUPER,AUPER-WLES,O
